STATE,ST_CASE,VEH_NO,PER_NO,NMIMPAIR,YEAR
Texas,483260.0,0.0,1.0,None/Apparently Normal,2015
Texas,480006.0,0.0,1.0,None/Apparently Normal,2016
Texas,480011.0,0.0,1.0,None/Apparently Normal,2016
Texas,480013.0,0.0,1.0,None/Apparently Normal,2016
Texas,480014.0,0.0,1.0,None/Apparently Normal,2016
Texas,480025.0,0.0,1.0,None/Apparently Normal,2016
Texas,480028.0,0.0,1.0,None/Apparently Normal,2016
Texas,480030.0,0.0,1.0,None/Apparently Normal,2016
Texas,480031.0,0.0,1.0,None/Apparently Normal,2016
Texas,480033.0,0.0,1.0,None/Apparently Normal,2016
Texas,480035.0,0.0,1.0,None/Apparently Normal,2016
Texas,480036.0,0.0,1.0,None/Apparently Normal,2016
Texas,480042.0,0.0,1.0,None/Apparently Normal,2016
Texas,480046.0,0.0,1.0,None/Apparently Normal,2016
Texas,480057.0,0.0,1.0,None/Apparently Normal,2016
Texas,480061.0,0.0,1.0,None/Apparently Normal,2016
Texas,480070.0,0.0,1.0,None/Apparently Normal,2016
Texas,480071.0,0.0,1.0,None/Apparently Normal,2016
Texas,480073.0,0.0,1.0,None/Apparently Normal,2016
Texas,480075.0,0.0,1.0,None/Apparently Normal,2016
Texas,480077.0,0.0,1.0,None/Apparently Normal,2016
Texas,480078.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480079.0,0.0,1.0,None/Apparently Normal,2016
Texas,480081.0,0.0,1.0,None/Apparently Normal,2016
Texas,480084.0,0.0,1.0,None/Apparently Normal,2016
Texas,480086.0,0.0,1.0,None/Apparently Normal,2016
Texas,480088.0,0.0,1.0,None/Apparently Normal,2016
Texas,480094.0,0.0,1.0,None/Apparently Normal,2016
Texas,480095.0,0.0,1.0,None/Apparently Normal,2016
Texas,480102.0,0.0,1.0,None/Apparently Normal,2016
Texas,480111.0,0.0,1.0,None/Apparently Normal,2016
Texas,480118.0,0.0,1.0,None/Apparently Normal,2016
Texas,480118.0,0.0,2.0,None/Apparently Normal,2016
Texas,480125.0,0.0,1.0,None/Apparently Normal,2016
Texas,480127.0,0.0,1.0,None/Apparently Normal,2016
Texas,480132.0,0.0,1.0,None/Apparently Normal,2016
Texas,480145.0,0.0,1.0,None/Apparently Normal,2016
Texas,480154.0,0.0,1.0,None/Apparently Normal,2016
Texas,480155.0,0.0,1.0,None/Apparently Normal,2016
Texas,480155.0,0.0,2.0,None/Apparently Normal,2016
Texas,480156.0,0.0,1.0,None/Apparently Normal,2016
Texas,480159.0,0.0,1.0,None/Apparently Normal,2016
Texas,480160.0,0.0,1.0,None/Apparently Normal,2016
Texas,480161.0,0.0,1.0,None/Apparently Normal,2016
Texas,480165.0,0.0,1.0,None/Apparently Normal,2016
Texas,480171.0,0.0,1.0,None/Apparently Normal,2016
Texas,480172.0,0.0,1.0,"Ill, Blackout",2016
Texas,480174.0,0.0,1.0,None/Apparently Normal,2016
Texas,480180.0,0.0,1.0,None/Apparently Normal,2016
Texas,480183.0,0.0,1.0,None/Apparently Normal,2016
Texas,480187.0,0.0,1.0,None/Apparently Normal,2016
Texas,480191.0,0.0,1.0,None/Apparently Normal,2016
Texas,480193.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480196.0,0.0,1.0,None/Apparently Normal,2016
Texas,480197.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480198.0,0.0,1.0,None/Apparently Normal,2016
Texas,480204.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480205.0,0.0,1.0,None/Apparently Normal,2016
Texas,480206.0,0.0,1.0,None/Apparently Normal,2016
Texas,480208.0,0.0,1.0,None/Apparently Normal,2016
Texas,480213.0,0.0,1.0,None/Apparently Normal,2016
Texas,480216.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480217.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480219.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480221.0,0.0,1.0,None/Apparently Normal,2016
Texas,480226.0,0.0,1.0,None/Apparently Normal,2016
Texas,480227.0,0.0,1.0,None/Apparently Normal,2016
Texas,480229.0,0.0,1.0,None/Apparently Normal,2016
Texas,480235.0,0.0,1.0,None/Apparently Normal,2016
Texas,480237.0,0.0,1.0,None/Apparently Normal,2016
Texas,480248.0,0.0,1.0,None/Apparently Normal,2016
Texas,480249.0,0.0,1.0,None/Apparently Normal,2016
Texas,480250.0,0.0,1.0,None/Apparently Normal,2016
Texas,480251.0,0.0,1.0,None/Apparently Normal,2016
Texas,480257.0,0.0,1.0,None/Apparently Normal,2016
Texas,480259.0,0.0,1.0,None/Apparently Normal,2016
Texas,480261.0,0.0,1.0,None/Apparently Normal,2016
Texas,480266.0,0.0,1.0,None/Apparently Normal,2016
Texas,480268.0,0.0,1.0,None/Apparently Normal,2016
Texas,480291.0,0.0,1.0,None/Apparently Normal,2016
Texas,480298.0,0.0,1.0,None/Apparently Normal,2016
Texas,480298.0,0.0,2.0,None/Apparently Normal,2016
Texas,480298.0,0.0,3.0,None/Apparently Normal,2016
Texas,480308.0,0.0,1.0,None/Apparently Normal,2016
Texas,480312.0,0.0,1.0,None/Apparently Normal,2016
Texas,480312.0,0.0,2.0,None/Apparently Normal,2016
Texas,480314.0,0.0,1.0,None/Apparently Normal,2016
Texas,480331.0,0.0,1.0,None/Apparently Normal,2016
Texas,480342.0,0.0,1.0,None/Apparently Normal,2016
Texas,480355.0,0.0,1.0,"Ill, Blackout",2016
Texas,480362.0,0.0,1.0,None/Apparently Normal,2016
Texas,480370.0,0.0,1.0,None/Apparently Normal,2016
Texas,480380.0,0.0,1.0,None/Apparently Normal,2016
Texas,480383.0,0.0,1.0,None/Apparently Normal,2016
Texas,480388.0,0.0,1.0,None/Apparently Normal,2016
Texas,480390.0,0.0,1.0,None/Apparently Normal,2016
Texas,480391.0,0.0,1.0,None/Apparently Normal,2016
Texas,480392.0,0.0,1.0,None/Apparently Normal,2016
Texas,480407.0,0.0,1.0,None/Apparently Normal,2016
Texas,480408.0,0.0,1.0,None/Apparently Normal,2016
Texas,480411.0,0.0,1.0,None/Apparently Normal,2016
Texas,480420.0,0.0,1.0,None/Apparently Normal,2016
Texas,480425.0,0.0,1.0,None/Apparently Normal,2016
Texas,480425.0,0.0,2.0,None/Apparently Normal,2016
Texas,480426.0,0.0,1.0,None/Apparently Normal,2016
Texas,480428.0,0.0,1.0,None/Apparently Normal,2016
Texas,480452.0,0.0,1.0,None/Apparently Normal,2016
Texas,480462.0,0.0,1.0,None/Apparently Normal,2016
Texas,480470.0,0.0,1.0,None/Apparently Normal,2016
Texas,480474.0,0.0,1.0,None/Apparently Normal,2016
Texas,480476.0,0.0,1.0,None/Apparently Normal,2016
Texas,480478.0,0.0,1.0,None/Apparently Normal,2016
Texas,480481.0,0.0,1.0,None/Apparently Normal,2016
Texas,480485.0,0.0,1.0,None/Apparently Normal,2016
Texas,480488.0,0.0,1.0,None/Apparently Normal,2016
Texas,480491.0,0.0,1.0,None/Apparently Normal,2016
Texas,480493.0,0.0,1.0,None/Apparently Normal,2016
Texas,480495.0,0.0,1.0,None/Apparently Normal,2016
Texas,480496.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480497.0,0.0,1.0,None/Apparently Normal,2016
Texas,480499.0,0.0,1.0,None/Apparently Normal,2016
Texas,480500.0,0.0,1.0,None/Apparently Normal,2016
Texas,480505.0,0.0,1.0,None/Apparently Normal,2016
Texas,480512.0,0.0,1.0,None/Apparently Normal,2016
Texas,480520.0,0.0,1.0,None/Apparently Normal,2016
Texas,480523.0,0.0,1.0,None/Apparently Normal,2016
Texas,480527.0,0.0,1.0,Impaired Due to Previous Injury,2016
Texas,480528.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480533.0,0.0,1.0,None/Apparently Normal,2016
Texas,480534.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480543.0,0.0,1.0,None/Apparently Normal,2016
Texas,480543.0,0.0,2.0,None/Apparently Normal,2016
Texas,480547.0,0.0,1.0,None/Apparently Normal,2016
Texas,480549.0,0.0,1.0,None/Apparently Normal,2016
Texas,480554.0,0.0,1.0,None/Apparently Normal,2016
Texas,480555.0,0.0,1.0,None/Apparently Normal,2016
Texas,480556.0,0.0,1.0,None/Apparently Normal,2016
Texas,480558.0,0.0,1.0,None/Apparently Normal,2016
Texas,480575.0,0.0,1.0,None/Apparently Normal,2016
Texas,480581.0,0.0,1.0,None/Apparently Normal,2016
Texas,480582.0,0.0,1.0,None/Apparently Normal,2016
Texas,480584.0,0.0,1.0,None/Apparently Normal,2016
Texas,480585.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480603.0,0.0,1.0,None/Apparently Normal,2016
Texas,480605.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480612.0,0.0,1.0,None/Apparently Normal,2016
Texas,480617.0,0.0,1.0,None/Apparently Normal,2016
Texas,480619.0,0.0,1.0,None/Apparently Normal,2016
Texas,480619.0,0.0,2.0,None/Apparently Normal,2016
Texas,480624.0,0.0,1.0,None/Apparently Normal,2016
Texas,480624.0,0.0,2.0,None/Apparently Normal,2016
Texas,480627.0,0.0,1.0,None/Apparently Normal,2016
Texas,480628.0,0.0,1.0,None/Apparently Normal,2016
Texas,480651.0,0.0,1.0,None/Apparently Normal,2016
Texas,480664.0,0.0,1.0,None/Apparently Normal,2016
Texas,480667.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480668.0,0.0,1.0,None/Apparently Normal,2016
Texas,480677.0,0.0,1.0,None/Apparently Normal,2016
Texas,480680.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480686.0,0.0,1.0,None/Apparently Normal,2016
Texas,480688.0,0.0,1.0,None/Apparently Normal,2016
Texas,480694.0,0.0,1.0,None/Apparently Normal,2016
Texas,480702.0,0.0,1.0,None/Apparently Normal,2016
Texas,480704.0,0.0,1.0,None/Apparently Normal,2016
Texas,480704.0,0.0,2.0,None/Apparently Normal,2016
Texas,480718.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480719.0,0.0,1.0,None/Apparently Normal,2016
Texas,480720.0,0.0,1.0,None/Apparently Normal,2016
Texas,480723.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480723.0,0.0,2.0,None/Apparently Normal,2016
Texas,480731.0,0.0,1.0,Unknown if Impaired,2016
Texas,480734.0,0.0,1.0,None/Apparently Normal,2016
Texas,480736.0,0.0,1.0,None/Apparently Normal,2016
Texas,480741.0,0.0,1.0,None/Apparently Normal,2016
Texas,480748.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480749.0,0.0,1.0,None/Apparently Normal,2016
Texas,480764.0,0.0,1.0,None/Apparently Normal,2016
Texas,480766.0,0.0,1.0,None/Apparently Normal,2016
Texas,480772.0,0.0,1.0,None/Apparently Normal,2016
Texas,480774.0,0.0,1.0,None/Apparently Normal,2016
Texas,480778.0,0.0,1.0,None/Apparently Normal,2016
Texas,480779.0,0.0,1.0,None/Apparently Normal,2016
Texas,480784.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480795.0,0.0,1.0,None/Apparently Normal,2016
Texas,480799.0,0.0,1.0,None/Apparently Normal,2016
Texas,480806.0,0.0,1.0,None/Apparently Normal,2016
Texas,480810.0,0.0,1.0,None/Apparently Normal,2016
Texas,480819.0,0.0,1.0,None/Apparently Normal,2016
Texas,480820.0,0.0,1.0,None/Apparently Normal,2016
Texas,480832.0,0.0,1.0,None/Apparently Normal,2016
Texas,480844.0,0.0,1.0,None/Apparently Normal,2016
Texas,480846.0,0.0,1.0,None/Apparently Normal,2016
Texas,480847.0,0.0,1.0,None/Apparently Normal,2016
Texas,480857.0,0.0,1.0,None/Apparently Normal,2016
Texas,480858.0,0.0,1.0,None/Apparently Normal,2016
Texas,480862.0,0.0,1.0,None/Apparently Normal,2016
Texas,480870.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480877.0,0.0,1.0,None/Apparently Normal,2016
Texas,480879.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480885.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480894.0,0.0,1.0,None/Apparently Normal,2016
Texas,480902.0,0.0,1.0,None/Apparently Normal,2016
Texas,480906.0,0.0,1.0,None/Apparently Normal,2016
Texas,480910.0,0.0,1.0,None/Apparently Normal,2016
Texas,480913.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480920.0,0.0,1.0,None/Apparently Normal,2016
Texas,480927.0,0.0,1.0,None/Apparently Normal,2016
Texas,480940.0,0.0,1.0,None/Apparently Normal,2016
Texas,480947.0,0.0,1.0,None/Apparently Normal,2016
Texas,480950.0,0.0,1.0,None/Apparently Normal,2016
Texas,480965.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,480973.0,0.0,1.0,None/Apparently Normal,2016
Texas,480976.0,0.0,1.0,None/Apparently Normal,2016
Texas,480981.0,0.0,1.0,None/Apparently Normal,2016
Texas,480992.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481000.0,0.0,1.0,None/Apparently Normal,2016
Texas,481001.0,0.0,1.0,None/Apparently Normal,2016
Texas,481002.0,0.0,1.0,None/Apparently Normal,2016
Texas,481004.0,0.0,1.0,None/Apparently Normal,2016
Texas,481015.0,0.0,1.0,None/Apparently Normal,2016
Texas,481027.0,0.0,1.0,None/Apparently Normal,2016
Texas,481029.0,0.0,1.0,None/Apparently Normal,2016
Texas,481032.0,0.0,1.0,None/Apparently Normal,2016
Texas,481034.0,0.0,1.0,None/Apparently Normal,2016
Texas,481035.0,0.0,1.0,None/Apparently Normal,2016
Texas,481038.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481043.0,0.0,1.0,None/Apparently Normal,2016
Texas,481044.0,0.0,1.0,None/Apparently Normal,2016
Texas,481051.0,0.0,1.0,None/Apparently Normal,2016
Texas,481065.0,0.0,1.0,None/Apparently Normal,2016
Texas,481071.0,0.0,1.0,None/Apparently Normal,2016
Texas,481074.0,0.0,1.0,None/Apparently Normal,2016
Texas,481082.0,0.0,1.0,None/Apparently Normal,2016
Texas,481083.0,0.0,1.0,None/Apparently Normal,2016
Texas,481086.0,0.0,1.0,None/Apparently Normal,2016
Texas,481090.0,0.0,1.0,None/Apparently Normal,2016
Texas,481095.0,0.0,1.0,None/Apparently Normal,2016
Texas,481096.0,0.0,1.0,None/Apparently Normal,2016
Texas,481099.0,0.0,1.0,None/Apparently Normal,2016
Texas,481099.0,0.0,2.0,None/Apparently Normal,2016
Texas,481104.0,0.0,1.0,None/Apparently Normal,2016
Texas,481110.0,0.0,1.0,None/Apparently Normal,2016
Texas,481114.0,0.0,1.0,None/Apparently Normal,2016
Texas,481120.0,0.0,1.0,None/Apparently Normal,2016
Texas,481121.0,0.0,1.0,None/Apparently Normal,2016
Texas,481141.0,0.0,1.0,None/Apparently Normal,2016
Texas,481146.0,0.0,1.0,None/Apparently Normal,2016
Texas,481147.0,0.0,1.0,None/Apparently Normal,2016
Texas,481149.0,0.0,1.0,None/Apparently Normal,2016
Texas,481154.0,0.0,1.0,None/Apparently Normal,2016
Texas,481155.0,0.0,1.0,None/Apparently Normal,2016
Texas,481158.0,0.0,1.0,None/Apparently Normal,2016
Texas,481158.0,0.0,2.0,None/Apparently Normal,2016
Texas,481160.0,0.0,1.0,None/Apparently Normal,2016
Texas,481166.0,0.0,1.0,None/Apparently Normal,2016
Texas,481168.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481169.0,0.0,1.0,None/Apparently Normal,2016
Texas,481171.0,0.0,1.0,None/Apparently Normal,2016
Texas,481172.0,0.0,1.0,None/Apparently Normal,2016
Texas,481172.0,0.0,2.0,None/Apparently Normal,2016
Texas,481173.0,0.0,1.0,None/Apparently Normal,2016
Texas,481179.0,0.0,1.0,None/Apparently Normal,2016
Texas,481181.0,0.0,1.0,None/Apparently Normal,2016
Texas,481182.0,0.0,1.0,None/Apparently Normal,2016
Texas,481187.0,0.0,1.0,None/Apparently Normal,2016
Texas,481195.0,0.0,1.0,None/Apparently Normal,2016
Texas,481201.0,0.0,1.0,None/Apparently Normal,2016
Texas,481203.0,0.0,1.0,None/Apparently Normal,2016
Texas,481204.0,0.0,1.0,None/Apparently Normal,2016
Texas,481207.0,0.0,1.0,None/Apparently Normal,2016
Texas,481218.0,0.0,1.0,None/Apparently Normal,2016
Texas,481222.0,0.0,1.0,None/Apparently Normal,2016
Texas,481223.0,0.0,1.0,None/Apparently Normal,2016
Texas,481225.0,0.0,1.0,None/Apparently Normal,2016
Texas,481227.0,0.0,1.0,None/Apparently Normal,2016
Texas,481236.0,0.0,1.0,None/Apparently Normal,2016
Texas,481247.0,0.0,1.0,None/Apparently Normal,2016
Texas,481248.0,0.0,1.0,None/Apparently Normal,2016
Texas,481254.0,0.0,1.0,None/Apparently Normal,2016
Texas,481255.0,0.0,1.0,None/Apparently Normal,2016
Texas,481257.0,0.0,1.0,None/Apparently Normal,2016
Texas,481258.0,0.0,1.0,None/Apparently Normal,2016
Texas,481263.0,0.0,1.0,None/Apparently Normal,2016
Texas,481267.0,0.0,1.0,None/Apparently Normal,2016
Texas,481273.0,0.0,1.0,None/Apparently Normal,2016
Texas,481274.0,0.0,1.0,None/Apparently Normal,2016
Texas,481283.0,0.0,1.0,None/Apparently Normal,2016
Texas,481286.0,0.0,1.0,None/Apparently Normal,2016
Texas,481293.0,0.0,1.0,None/Apparently Normal,2016
Texas,481298.0,0.0,1.0,None/Apparently Normal,2016
Texas,481305.0,0.0,1.0,None/Apparently Normal,2016
Texas,481306.0,0.0,1.0,None/Apparently Normal,2016
Texas,481310.0,0.0,1.0,None/Apparently Normal,2016
Texas,481313.0,0.0,1.0,None/Apparently Normal,2016
Texas,481314.0,0.0,1.0,None/Apparently Normal,2016
Texas,481331.0,0.0,1.0,None/Apparently Normal,2016
Texas,481334.0,0.0,1.0,None/Apparently Normal,2016
Texas,481335.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481349.0,0.0,1.0,None/Apparently Normal,2016
Texas,481351.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481352.0,0.0,1.0,None/Apparently Normal,2016
Texas,481356.0,0.0,1.0,None/Apparently Normal,2016
Texas,481364.0,0.0,1.0,None/Apparently Normal,2016
Texas,481366.0,0.0,1.0,None/Apparently Normal,2016
Texas,481374.0,0.0,1.0,None/Apparently Normal,2016
Texas,481376.0,0.0,1.0,None/Apparently Normal,2016
Texas,481378.0,0.0,1.0,None/Apparently Normal,2016
Texas,481382.0,0.0,1.0,None/Apparently Normal,2016
Texas,481382.0,0.0,2.0,None/Apparently Normal,2016
Texas,481390.0,0.0,1.0,None/Apparently Normal,2016
Texas,481393.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481410.0,0.0,1.0,None/Apparently Normal,2016
Texas,481411.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481417.0,0.0,1.0,None/Apparently Normal,2016
Texas,481417.0,0.0,2.0,None/Apparently Normal,2016
Texas,481422.0,0.0,1.0,None/Apparently Normal,2016
Texas,481423.0,0.0,1.0,Blind,2016
Texas,481424.0,0.0,1.0,None/Apparently Normal,2016
Texas,481428.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2016
Texas,481428.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481435.0,0.0,1.0,None/Apparently Normal,2016
Texas,481439.0,0.0,1.0,None/Apparently Normal,2016
Texas,481440.0,0.0,1.0,None/Apparently Normal,2016
Texas,481442.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481461.0,0.0,1.0,None/Apparently Normal,2016
Texas,481462.0,0.0,1.0,None/Apparently Normal,2016
Texas,481463.0,0.0,1.0,None/Apparently Normal,2016
Texas,481472.0,0.0,1.0,None/Apparently Normal,2016
Texas,481473.0,0.0,1.0,None/Apparently Normal,2016
Texas,481478.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481487.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481488.0,0.0,1.0,None/Apparently Normal,2016
Texas,481495.0,0.0,1.0,None/Apparently Normal,2016
Texas,481503.0,0.0,1.0,Not Reported,2016
Texas,481507.0,0.0,1.0,None/Apparently Normal,2016
Texas,481509.0,0.0,1.0,None/Apparently Normal,2016
Texas,481510.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481514.0,0.0,1.0,None/Apparently Normal,2016
Texas,481526.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481528.0,0.0,1.0,None/Apparently Normal,2016
Texas,481529.0,0.0,1.0,None/Apparently Normal,2016
Texas,481539.0,0.0,1.0,None/Apparently Normal,2016
Texas,481541.0,0.0,1.0,None/Apparently Normal,2016
Texas,481547.0,0.0,1.0,None/Apparently Normal,2016
Texas,481550.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481552.0,0.0,1.0,None/Apparently Normal,2016
Texas,481560.0,0.0,1.0,None/Apparently Normal,2016
Texas,481568.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481572.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481577.0,0.0,1.0,None/Apparently Normal,2016
Texas,481581.0,0.0,1.0,None/Apparently Normal,2016
Texas,481585.0,0.0,1.0,None/Apparently Normal,2016
Texas,481588.0,0.0,1.0,None/Apparently Normal,2016
Texas,481589.0,0.0,1.0,None/Apparently Normal,2016
Texas,481590.0,0.0,1.0,None/Apparently Normal,2016
Texas,481597.0,0.0,1.0,None/Apparently Normal,2016
Texas,481630.0,0.0,1.0,None/Apparently Normal,2016
Texas,481634.0,0.0,1.0,None/Apparently Normal,2016
Texas,481635.0,0.0,1.0,None/Apparently Normal,2016
Texas,481643.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481644.0,0.0,1.0,None/Apparently Normal,2016
Texas,481646.0,0.0,1.0,None/Apparently Normal,2016
Texas,481650.0,0.0,1.0,None/Apparently Normal,2016
Texas,481651.0,0.0,1.0,None/Apparently Normal,2016
Texas,481661.0,0.0,1.0,None/Apparently Normal,2016
Texas,481676.0,0.0,1.0,None/Apparently Normal,2016
Texas,481700.0,0.0,1.0,None/Apparently Normal,2016
Texas,481712.0,0.0,1.0,None/Apparently Normal,2016
Texas,481713.0,0.0,1.0,None/Apparently Normal,2016
Texas,481728.0,0.0,1.0,None/Apparently Normal,2016
Texas,481736.0,0.0,1.0,None/Apparently Normal,2016
Texas,481739.0,0.0,1.0,None/Apparently Normal,2016
Texas,481747.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481757.0,0.0,1.0,None/Apparently Normal,2016
Texas,481758.0,0.0,1.0,None/Apparently Normal,2016
Texas,481759.0,0.0,1.0,None/Apparently Normal,2016
Texas,481759.0,0.0,2.0,None/Apparently Normal,2016
Texas,481774.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481777.0,0.0,1.0,None/Apparently Normal,2016
Texas,481787.0,0.0,1.0,None/Apparently Normal,2016
Texas,481794.0,0.0,1.0,Unknown if Impaired,2016
Texas,481796.0,0.0,1.0,None/Apparently Normal,2016
Texas,481807.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2016
Texas,481810.0,0.0,1.0,None/Apparently Normal,2016
