STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP,YEAR
Texas,481288.0,0.0,1.0,Pedestrian,31 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,481290.0,0.0,1.0,Pedestrian,79 Years,Female,None Noted,None Noted,None Noted,Motorist Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Applicable,Not a Cyclist,Southbound,Straight through,Unknown,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481298.0,0.0,1.0,Pedestrian,33 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481302.0,0.0,1.0,Pedestrian,29 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481303.0,0.0,1.0,Pedestrian,35 Years,Male,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2014
Texas,481305.0,0.0,1.0,Pedestrian,50 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Other/Unknown,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,481311.0,0.0,1.0,Pedestrian,62 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481321.0,0.0,1.0,Pedestrian,71 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,481353.0,0.0,1.0,Pedestrian,27 Years,Female,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,481365.0,0.0,1.0,Pedestrian,68 Years,Male,Unknown,Unknown,None Noted,Motorist Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Eastbound,Straight through,Nearside,1b,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481367.0,0.0,1.0,Pedestrian,70 Years,Male,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481376.0,0.0,1.0,Pedestrian,43 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,481383.0,0.0,1.0,Pedestrian,30 Years,Male,Unknown,None Noted,None Noted,Dash,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Southbound,Not a Cyclist,Eastbound,Straight through,Farside,3a,Dash / Dart-Out,Not a Cyclist,2014
Texas,481385.0,0.0,1.0,Pedestrian,21 Years,Female,None Noted,None Noted,None Noted,Pedestrian Loss of Control,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481391.0,0.0,1.0,Pedestrian,34 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481420.0,0.0,1.0,Bicyclist,50 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Bicyclist Ride Out - Sign-Controlled Intersection,Not a Pedestrian,At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Failed to Yield - Sign-Controlled Intersection,2014
Texas,481422.0,0.0,1.0,Pedestrian,67 Years,Male,None Noted,Yes,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481424.0,0.0,1.0,Pedestrian,91 Years,Female,None Noted,Yes,None Noted,Backing Vehicle - Driveway Access,Not a Cyclist,Not At Intersection,Not a Cyclist,Sidewalk / Shared-Use Path / Driveway Access,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Backing Vehicle,Not a Cyclist,2014
Texas,481449.0,0.0,1.0,Pedestrian,2 Years,Male,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2014
Texas,481455.0,0.0,1.0,Pedestrian,47 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481460.0,0.0,1.0,Pedestrian,30 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481462.0,0.0,1.0,Pedestrian,35 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481470.0,0.0,1.0,Pedestrian,31 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481488.0,0.0,1.0,Pedestrian,15 Years,Male,None Noted,None Noted,None Noted,Other Unusual Circumstances,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481495.0,0.0,1.0,Pedestrian,58 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway Against Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481507.0,0.0,1.0,Bicyclist,59 Years,Male,Yes,None Noted,None Noted,Not a Pedestrian,Motorist right Turn - Opposite Direction,Not a Pedestrian,At Intersection,Not a Pedestrian,Sidewalk  / Crosswalk / Driveway Access,Not a Pedestrian,Facing Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Right Turn / Merge,2014
Texas,481511.0,0.0,1.0,Pedestrian,48 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481516.0,0.0,1.0,Pedestrian,21 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway Against Traffic - From Front,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481520.0,0.0,1.0,Pedestrian,34 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481535.0,0.0,1.0,Pedestrian,36 Years,Male,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481547.0,0.0,1.0,Pedestrian,30 Years,Male,Unknown,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Westbound,Straight through,Farside,3a,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481586.0,0.0,1.0,Pedestrian,22 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481588.0,0.0,1.0,Pedestrian,36 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481598.0,0.0,1.0,Pedestrian,59 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481613.0,0.0,1.0,Pedestrian,38 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481614.0,0.0,1.0,Pedestrian,62 Years,Female,None Noted,None Noted,None Noted,Motorist Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481615.0,0.0,1.0,Pedestrian,23 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481619.0,0.0,1.0,Pedestrian,35 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481634.0,0.0,1.0,Pedestrian,40 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481640.0,0.0,1.0,Bicyclist,62 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Motorist Left Turn- Opposite Direction,Not a Pedestrian,At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Left Turn / Merge,2014
Texas,481641.0,0.0,1.0,Pedestrian,47 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481652.0,0.0,1.0,Bicyclist,49 Years,Male,Yes,Yes,None Noted,Not a Pedestrian,Bicyclist Ride Through - Signalized Intersection,Not a Pedestrian,At Intersection,Not a Pedestrian,Sidewalk  / Crosswalk / Driveway Access,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Failed to Yield - Signalized Intersection,2014
Texas,481657.0,0.0,1.0,Pedestrian,60 Years,Male,Yes,Unknown,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Southbound,Not a Cyclist,Eastbound,Straight through,Farside,3a,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481667.0,0.0,1.0,Pedestrian,29 Years,Female,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481670.0,0.0,1.0,Pedestrian,24 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481683.0,0.0,1.0,Pedestrian,44 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481698.0,0.0,1.0,Persons on Personal Conveyances,65 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,481707.0,0.0,1.0,Pedestrian,57 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481711.0,0.0,1.0,Pedestrian,27 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481714.0,0.0,1.0,Pedestrian,57 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,481718.0,0.0,1.0,Pedestrian,68 Years,Male,None Noted,None Noted,None Noted,At Intersection - Other / Unknown,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Not Applicable,Not a Cyclist,Westbound,Straight through,Unknown,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,481724.0,0.0,1.0,Pedestrian,24 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,481725.0,0.0,1.0,Pedestrian,75 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,481727.0,0.0,1.0,Pedestrian,36 Years,Male,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481727.0,0.0,2.0,Pedestrian,32 Years,Female,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Not At Intersection,Not a Cyclist,Other/Unknown,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481727.0,0.0,3.0,Pedestrian,31 Years,Male,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Not At Intersection,Not a Cyclist,Other/Unknown,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481728.0,0.0,1.0,Pedestrian,50 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,481731.0,0.0,1.0,Pedestrian,17 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481740.0,0.0,1.0,Pedestrian,33 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,481743.0,0.0,1.0,Pedestrian,45 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
